Year,Catalog_ID,Title,Author(s),LDC Catalog No.,ISBN,ISLRN,DOI,Release Date,Member Year(s),DCMI Type(s),Sample Type,Sample Rate,Data Source(s),Project(s),Application(s),Language(s),Language ID(s),License(s),Online Documentation,Licensing Instructions,Citation,URL
2019,LDC2019T11,Corpus of Conversational Persian Transcripts,Ariana Negar Mohammadi,LDC2019T11,1-58563-897-8,187-041-892-174-7,https://doi.org/10.35111/qxep-jt47,"August 15, 2019",2019,Text,,,"telephone conversations, microphone conversation",,"discourse analysis, sociolinguistics, pragmatics",Persian,fas,LDC User Agreement for Non-Members,LDC2019T11 Documents,"Subscription & Standard Members, and Non-Members","Mohammadi, Ariana Negar. Corpus of Conversational Persian Transcripts LDC2019T11. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019T11
2019,LDC2019T03,DEFT Chinese Committed Belief Annotation,"Jennifer Tracey, Michael Arrigo, Neil Kuster, Stephanie Strassel",LDC2019T03,1-58563-873-0,233-896-127-699-9,https://doi.org/10.35111/cx5x-g862,"February 15, 2019",2019,Text,,,discussion forum,DEFT,"anomaly analysis, belief detection",Mandarin Chinese,cmn,LDC User Agreement for Non-Members,LDC2019T03 Documents,"Subscription & Standard Members, and Non-Members","Tracey, Jennifer, et al. DEFT Chinese Committed Belief Annotation LDC2019T03. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019T03
2019,LDC2019T16,DEFT English Committed Belief Annotation,"Jennifer Tracey, Michael Arrigo, Stephanie Strassel",LDC2019T16,1-58563-909-5,829-913-265-214-2,https://doi.org/10.35111/830w-pf92,"November 15, 2019",2019,Text,,,discussion forum,DEFT,"anomaly analysis, belief detection",English,eng,LDC User Agreement for Non-Members,LDC2019T16 Documents,"Subscription & Standard Members, and Non-Members","Tracey, Jennifer, Michael Arrigo, and Stephanie Strassel. DEFT English Committed Belief Annotation LDC2019T16. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019T16
2019,LDC2019T09,DEFT Spanish Committed Belief Annotation,"Jennifer Tracey, Michael Arrigo, Stephanie Strassel",LDC2019T09,1-58563-892-7,011-710-836-498-4,https://doi.org/10.35111/69fx-s086,"June 17, 2019",2019,Text,,,discussion forum,DEFT,"anomaly analysis, belief detection",Spanish,spa,LDC User Agreement for Non-Members,LDC2019T09 Documents,"Subscription & Standard Members, and Non-Members","Tracey, Jennifer, Michael Arrigo, and Stephanie Strassel. DEFT Spanish Committed Belief Annotation LDC2019T09. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019T09
2019,LDC2019S09,First DIHARD Challenge Development - Eight Sources,"Neville Ryant, Mark Liberman, James Fiumara, Christopher Cieri",LDC2019S09,1-58563-887-0,914-134-999-738-4,https://doi.org/10.35111/t7z1-2m30,"June 17, 2019",2019,"Software, Sound, Text",pcm,16000,"broadcast conversation, meeting speech, microphone speech, web collection","MIXER, NIST SRE, ROAR, RT, VAST","diarization, speech activity detection","English, Mandarin Chinese","eng, cmn",LDC User Agreement for Non-Members,LDC2019S09 Documents,"Subscription & Standard Members, and Non-Members","Ryant, Neville, et al. First DIHARD Challenge Development - Eight Sources LDC2019S09. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S09
2019,LDC2019S10,First DIHARD Challenge Development - SEEDLingS,"Neville Ryant, Mark Liberman, James Fiumara, Christopher Cieri",LDC2019S10,1-58563-891-9,830-407-702-990-4,https://doi.org/10.35111/9mth-hy18,"June 17, 2019",2019,"Sound, Text, Software",pcm,16000,microphone speech,,"speech activity detection, diarization",English,eng,First DIHARD Challenge - SEEDLingS Agreement (For-Profit)First DIHARD Challenge - SEEDLingS Agreement (Non-Member)First DIHARD Challenge - SEEDLingS Agreement (Not-For-Profit),LDC2019S10 Documents,"Subscription & Standard Members, and Non-Members","Ryant, Neville, et al. First DIHARD Challenge Development - SEEDLingS LDC2019S10. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S10
2019,LDC2019S12,First DIHARD Challenge Evaluation - Nine Sources,"Neville Ryant, Mark Liberman, James Fiumara, Christopher Cieri",LDC2019S12,1-58563-890-0,672-203-031-197-5,https://doi.org/10.35111/1bsf-4c55,"July 15, 2019",2019,"Software, Sound, Text",pcm,16000,"broadcast conversation, meeting speech, microphone speech, web collection","MIXER, NIST SRE, ROAR, RT, VAST","diarization, speech activity detection","English, Mandarin Chinese","eng, cmn",LDC User Agreement for Non-Members,LDC2019S12 Documents,"Subscription & Standard Members, and Non-Members","Ryant, Neville, et al. First DIHARD Challenge Evaluation - Nine Sources LDC2019S12. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S12
2019,LDC2019S13,First DIHARD Challenge Evaluation - SEEDLingS,"Neville Ryant, Mark Liberman, James Fiumara, Christopher Cieri",LDC2019S13,1-58563-888-9,096-549-178-318-5,https://doi.org/10.35111/qa6w-kx44,"July 15, 2019",2019,"Sound, Text, Software",pcm,16000,microphone speech,,"speech activity detection, diarization",English,eng,First DIHARD Challenge - SEEDLingS Agreement (For-Profit)First DIHARD Challenge - SEEDLingS Agreement (Non-Member)First DIHARD Challenge - SEEDLingS Agreement (Not-For-Profit),LDC2019S13 Documents,"Subscription & Standard Members, and Non-Members","Ryant, Neville, et al. First DIHARD Challenge Evaluation - SEEDLingS LDC2019S13. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S13
2019,LDC2019V01,"HAVIC MED Progress Test -- Videos, Metadata and Annotation","Amanda Morris, Stephanie Strassel, Xuansong Li, Brian Antonishek, Jonathan G. Fiscus",LDC2019V01,1-58563-882-X,536-525-931-033-8,https://doi.org/10.35111/fnzz-kn07,"April 15, 2019",2019,"MovingImage, Text",,,web collection,HAVIC,event detection,English,eng,,LDC2019V01 Documents,"Subscription & Standard Members, and Non-Members","Morris, Amanda, et al. HAVIC MED Progress Test -- Videos, Metadata and Annotation LDC2019V01. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019V01
2019,LDC2019S22,IARPA Babel Amharic Language Pack IARPA-babel307b-v1.0b,"Aric Bills, Judith Bishop, Thomas Conners, Anne David, Eyal Dubinski, Jonathan G. Fiscus, Ketty Gann, Mary Harper, Michael Kazi, Hanh Le, Nicolas Malyska, Jennifer Melot, Josh Phillips, Jessica Ray, Bergul Roomi, Anton Rytting, Tania E. Strahan",LDC2019S22,1-58563-906-0,102-641-476-636-9,https://doi.org/10.35111/ehfb-ka57,"November 15, 2019",2019,"Sound, Text",alaw,8000,telephone conversations,,speech recognition,Amharic,amh,IARPA Babel Amharic Agreement (For-Profit)IARPA Babel Amharic Agreement (Non-Member)IARPA Babel Amharic Agreement (Not-For-Profit),LDC2019S22 Documents,"Subscription & Standard Members, and Non-Members","Bills, Aric, et al. IARPA Babel Amharic Language Pack IARPA-babel307b-v1.0b LDC2019S22. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S22
2019,LDC2019S08,IARPA Babel Guarani Language Pack IARPA-babel305b-v1.0c,"Lucy Andresen, Aric Bills, Judith Bishop, Claudia Brugman, Thomas Conners, Anne David, Eyal Dubinski, Jonathan G. Fiscus, Ketty Gann, Mary Harper, Michael Kazi, Hanh Le, Nicolas Malyska, Arlene Maurillo, Jennifer Melot, Shelley Paget, Jane Elizabeth Prebble, Jessica Ray, Fred Richardson, Anton Rytting, Sinney Shen",LDC2019S08,1-58563-885-4,474-524-874-504-3,https://doi.org/10.35111/qdg9-7a64,"May 15, 2019",2019,"Sound, Text",alaw,8000,telephone conversations,,speech recognition,Paraguayan Guaraní,gug,IARPA Babel Guarani Agreement (For-Profit)IARPA Babel Guarani Agreement (Non-Member)IARPA Babel Guarani Agreement (Not-For-Profit),LDC2019S08 Documents,"Subscription & Standard Members, and Non-Members","Andresen, Lucy, et al. IARPA Babel Guarani Language Pack IARPA-babel305b-v1.0c LDC2019S08. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S08
2019,LDC2019S16,IARPA Babel Igbo Language Pack IARPA-babel306b-v2.0c,"Nikki Adams, Aric Bills, Judith Bishop, Thomas Conners, Anne David, Eyal Dubinski, Jonathan G. Fiscus, Ketty Gann, Mary Harper, Alice Kaiser-Schatzlein, Michael Kazi, Nicolas Malyska, Jennifer Melot, Akiko Onaka, Shelley Paget, Jessica Ray, Fred Richardson, Anton Rytting, Sinney Shen",LDC2019S16,1-58563-895-1,580-409-154-887-2,https://doi.org/10.35111/7988-wd73,"August 15, 2019",2019,"Sound, Text",alaw,8000,telephone conversations,,speech recognition,Igbo,ibo,IARPA Babel Igbo Agreement (For-Profit)IARPA Babel Igbo Agreement (Non-Member)IARPA Babel Igbo Agreement (Not-For-Profit),LDC2019S16 Documents,"Subscription & Standard Members, and Non-Members","Adams, Nikki, et al. IARPA Babel Igbo Language Pack IARPA-babel306b-v2.0c LDC2019S16. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S16
2019,LDC2019S03,IARPA Babel Lithuanian Language Pack IARPA-babel304b-v1.0b,"Daniel Benowitz, Aric Bills, Judith Bishop, Thomas Conners, Anne David, Eyal Dubinski, Jonathan G. Fiscus, Mary Harper, Brook Hefright, Hanh Le, Jennifer Melot, Jessica Ray, Anton Rytting, Sinney Shen, Rosanna Smith, Wade Shen, Ronnie Silber, Evelyne Tzoukermann",LDC2019S03,1-58563-876-5,551-173-969-653-6,https://doi.org/10.35111/m5qd-dk93,"February 15, 2019",2019,"Sound, Text",alaw,8000,telephone conversations,,speech recognition,Lithuanian,lit,IARPA Babel Lithuanian Agreement (For-Profit)IARPA Babel Lithuanian Agreement (Non-Member)IARPA Babel Lithuanian Agreement (Not-For-Profit),LDC2019S03 Documents,"Subscription & Standard Members, and Non-Members","Benowitz, Daniel, et al. IARPA Babel Lithuanian Language Pack IARPA-babel304b-v1.0b LDC2019S03. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S03
2019,LDC2019S17,LDC Spoken Language Sampler - Fifth Release,Linguistic Data Consortium,LDC2019S17,1-58563-899-4,,https://doi.org/10.35111/mdhj-5p59,"September 02, 2019",2019,"Sound, Text",,,,,,,,,LDC2019S17 Documents,"Subscription & Standard Members, and Non-Members","Linguistic Data Consortium. LDC Spoken Language Sampler - Fifth Release LDC2019S17. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S17
2019,LDC2019T14,Machine Reading Phase 1 NFL Scoring Training Data,"Heather Simpson, Stephanie Strassel, Jonathan Wright, Kira Griffitt",LDC2019T14,1-58563-900-1,960-797-702-613-4,https://doi.org/10.35111/8pye-2w87,"September 16, 2019",2019,Text,,,newswire,Machine Reading,"machine reading, knowledge representation, information extraction",English,eng,LDC User Agreement for Non-Members,LDC2019T14 Documents,"Subscription & Standard Members, and Non-Members","Simpson, Heather, et al. Machine Reading Phase 1 NFL Scoring Training Data LDC2019T14. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019T14
2019,LDC2019S23,Magic Data Chinese Mandarin Conversational Speech,Beijing Magic Data Technology Co.,LDC2019S23,1-58563-911-7,636-430-467-703-3,https://doi.org/10.35111/zrz3-fw98,"December 05, 2019",2019,"Sound, Text",pcm,16000,microphone conversation,,speech recognition,Mandarin Chinese,cmn,LDC User Agreement for Non-Members,LDC2019S23 Documents,"Subscription & Standard Members, and Non-Members","Beijing Magic Data Technology Co.. Magic Data Chinese Mandarin Conversational Speech LDC2019S23. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S23
2019,LDC2019S02,Multi-Language Conversational Telephone Speech 2011 -- Arabic Group,"Karen Jones, David Graff, Kevin Walker, Stephanie Strassel",LDC2019S02,1-58563-875-7,484-511-976-304-8,https://doi.org/10.35111/w8hd-px33,"February 15, 2019",2019,Sound,pcm,8000,telephone conversations,NIST LRE,language identification,"Mesopotamian Arabic, Arabic, Levantine Arabic","acm, ara, qal",LDC User Agreement for Non-Members,LDC2019S02 Documents,"Subscription & Standard Members, and Non-Members","Jones, Karen, et al. Multi-Language Conversational Telephone Speech 2011 -- Arabic Group LDC2019S02. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S02
2019,LDC2019S15,Multi-Language Conversational Telephone Speech 2011 -- East Asian,"Karen Jones, David Graff, Kevin Walker, Stephanie Strassel",LDC2019S15,1-58563-896-X,259-406-268-661-2,https://doi.org/10.35111/e67e-j627,"August 15, 2019",2019,Sound,pcm,8000,telephone conversations,NIST LRE,language identification,"Lao, Thai","lao, tha",LDC User Agreement for Non-Members,LDC2019S15 Documents,"Subscription & Standard Members, and Non-Members","Jones, Karen, et al. Multi-Language Conversational Telephone Speech 2011 -- East Asian LDC2019S15. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S15
2019,LDC2019S06,Multi-Language Conversational Telephone Speech 2011 -- English Group,"Karen Jones, David Graff, Kevin Walker, Stephanie Strassel",LDC2019S06,1-58563-883-8,70-256-860-847-0,https://doi.org/10.35111/grhk-n339,"May 15, 2019",2019,Sound,pcm,8000,telephone conversations,NIST LRE,language identification,English,eng,LDC User Agreement for Non-Members,LDC2019S06 Documents,"Subscription & Standard Members, and Non-Members","Jones, Karen, et al. Multi-Language Conversational Telephone Speech 2011 -- English Group LDC2019S06. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S06
2019,LDC2019T04,Multilingual ATIS,"Shyam Upadhyay, Dilek Hakkani-Tur, Gokhan Tur, Abhinav Rastogi",LDC2019T04,1-58563-874-9,470-988-441-460-3,https://doi.org/10.35111/ac9t-pw34,"February 15, 2019",2019,Text,,,microphone speech,ATIS,"speech recognition, spoken dialogue systems, machine translation, discourse analysis","English, Hindi, Turkish","eng, hin, tur",LDC User Agreement for Non-Members,LDC2019T04 Documents,"Subscription & Standard Members, and Non-Members","Upadhyay, Shyam, et al. Multilingual ATIS LDC2019T04. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019T04
2019,LDC2019T05,Penn Discourse Treebank Version 3.0,"Rashmi Prasad, Bonnie Webber, Alan Lee, Aravind Joshi",LDC2019T05,1-58563-877-3,977-491-842-427-0,https://doi.org/10.35111/qebf-gk47,"March 15, 2019",2019,"Software, Text",,,newswire,,"discourse analysis, discourse parsing, information extraction, information retrieval, language generation, linguistic analysis, subjectivity analysis, summarization",English,eng,LDC User Agreement for Non-Members,LDC2019T05 Documents,"Subscription & Standard Members, and Non-Members","Prasad, Rashmi, et al. Penn Discourse Treebank Version 3.0 LDC2019T05. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019T05
2019,LDC2019T10,Phrase Detectives Corpus Version 2,"Jon Chamberlain, Silviu Paun, Juntao Yu, Udo Kruschwitz, Massimo Poesio",LDC2019T10,1-58563-893-5,666-328-454-074-3,https://doi.org/10.35111/0ypb-ya31,"July 15, 2019",2019,Text,,,"web collection, fiction",,"information detection, information extraction, parsing, tagging",English,eng,LDC User Agreement for Non-Members,LDC2019T10 Documents,"Subscription & Standard Members, and Non-Members","Chamberlain, Jon, et al. Phrase Detectives Corpus Version 2 LDC2019T10. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019T10
2019,LDC2019S19,Polish Speech Database,"Tomasz Szwelnik, Jacek Kawalec, Dorota Gutowska",LDC2019S19,1-58563-903-6,803-554-461-385-1,https://doi.org/10.35111/twqh-f096,"October 15, 2019",2019,"Sound, Text",pcm,16000,microphone speech,,speech recognition,Polish,pol,LDC User Agreement for Non-Members,LDC2019S19 Documents,"Subscription & Standard Members, and Non-Members","Szwelnik, Tomasz, Jacek Kawalec, and Dorota Gutowska. Polish Speech Database LDC2019S19. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S19
2019,LDC2019S01,SRI Speech-Based Collaborative Learning Corpus,"Colleen Richey, Cynthia D'Angelo, Nonye Alozie, Harry Bratt, Elizabeth Shriberg",LDC2019S01,1-58563-870-6,199-041-455-836-2,https://doi.org/10.35111/1jsy-0150,"January 15, 2019",2019,"Sound, Text",pcm,16000,microphone conversation,,"discourse analysis, speech recognition",English,eng,SRI Speech-Based Collaborative Learning Corpus Agreement,LDC2019S01 Documents,"Subscription & Standard Members, and Non-Members","Richey, Colleen, et al. SRI Speech-Based Collaborative Learning Corpus LDC2019S01. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019S01
2019,LDC2019T08,TAC KBP Chinese Regular Slot Filling - Comprehensive Training and Evaluation Data 2014,"Joe Ellis, Jeremy Getman, Stephanie Strassel",LDC2019T08,1-58563-886-2,228-911-774-662-0,https://doi.org/10.35111/thcb-cn24,"May 15, 2019",2019,Text,,,"newswire, discussion forum, web collection",TAC,"information extraction, knowledge base population, relation extraction, knowledge representation",Mandarin Chinese,cmn,LDC User Agreement for Non-Members,LDC2019T08 Documents,"Subscription & Standard Members, and Non-Members","Ellis, Joe, Jeremy Getman, and Stephanie Strassel. TAC KBP Chinese Regular Slot Filling - Comprehensive Training and Evaluation Data 2014 LDC2019T08. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019T08
2019,LDC2019T17,TAC KBP Cold Start - Comprehensive Evaluation Data 2012-2017,"Joe Ellis, Jeremy Getman, Stephanie Strassel",LDC2019T17,1-58563-908-7,535-918-219-858-1,https://doi.org/10.35111/h7h3-zk92,"November 15, 2019",2019,Text,,,"newswire, web collection, discussion forum",TAC,"entity extraction, relation extraction, event detection, sentiment detection, knowledge base population","Mandarin Chinese, English, Spanish","cmn, eng, spa",LDC User Agreement for Non-Members,LDC2019T17 Documents,"Subscription & Standard Members, and Non-Members","Ellis, Joe, Jeremy Getman, and Stephanie Strassel. TAC KBP Cold Start - Comprehensive Evaluation Data 2012-2017 LDC2019T17. Web Download. Philadelphia: Linguistic Data Consortium, 2019.",https://catalog.ldc.upenn.edu/LDC2019T17
